XLabel,Wavenumber
YLabel,Response
FileType,Single Beam
DisplayDirection,20300
PeakDirection,20312
4936.820374,0.001009
4938.748819,0.000936
4940.677264,0.000935
4942.605710,0.000957
4944.534155,0.000954
4946.462601,0.000956
4948.391046,0.000996
4950.319492,0.001055
4952.247937,0.001188
4954.176383,0.001435
4956.104828,0.001688
4958.033274,0.001764
4959.961719,0.001683
4961.890164,0.001671
4963.818610,0.001828
4965.747055,0.001919
4967.675501,0.001687
4969.603946,0.001177
4971.532392,0.000643
4973.460837,0.000306
4975.389283,0.000374
4977.317728,0.000852
4979.246174,0.001346
4981.174619,0.001413
4983.103065,0.001078
4985.031510,0.000742
4986.959955,0.000716
4988.888401,0.000924
4990.816846,0.001074
4992.745292,0.001037
4994.673737,0.000995
4996.602183,0.001101
4998.530628,0.001206
5000.459074,0.001206
5002.387519,0.001249
5004.315965,0.001340
5006.244410,0.001337
5008.172855,0.001247
5010.101301,0.001134
5012.029746,0.000981
5013.958192,0.000830
5015.886637,0.000792
5017.815083,0.000939
5019.743528,0.001192
5021.671974,0.001351
5023.600419,0.001351
5025.528865,0.001359
5027.457310,0.001414
5029.385756,0.001312
5031.314201,0.001037
5033.242646,0.000909
5035.171092,0.001114
5037.099537,0.001418
5039.027983,0.001467
5040.956428,0.001250
5042.884874,0.001064
5044.813319,0.001061
5046.741765,0.001130
5048.670210,0.001168
5050.598656,0.001187
5052.527101,0.001189
5054.455546,0.001149
5056.383992,0.001086
5058.312437,0.001031
5060.240883,0.001032
5062.169328,0.001098
5064.097774,0.001110
5066.026219,0.001015
5067.954665,0.000886
5069.883110,0.000745
5071.811556,0.000667
5073.740001,0.000837
5075.668447,0.001230
5077.596892,0.001566
5079.525337,0.001643
5081.453783,0.001471
5083.382228,0.001251
5085.310674,0.001135
5087.239119,0.001036
5089.167565,0.000911
5091.096010,0.000931
5093.024456,0.001143
5094.952901,0.001394
5096.881347,0.001516
5098.809792,0.001397
5100.738238,0.001115
5102.666683,0.000913
5104.595128,0.000885
5106.523574,0.000919
5108.452019,0.000924
5110.380465,0.000919
5112.308910,0.000975
5114.237356,0.001116
5116.165801,0.001247
5118.094247,0.001240
5120.022692,0.001109
5121.951138,0.000935
5123.879583,0.000767
5125.808028,0.000741
5127.736474,0.001069
5129.664919,0.001680
5131.593365,0.002152
5133.521810,0.002092
5135.450256,0.001563
5137.378701,0.001075
5139.307147,0.000984
5141.235592,0.001121
5143.164038,0.001115
5145.092483,0.000841
5147.020929,0.000438
5148.949374,0.000177
5150.877819,0.000234
5152.806265,0.000497
5154.734710,0.000693
5156.663156,0.000733
5158.591601,0.000784
5160.520047,0.000841
5162.448492,0.000772
5164.376938,0.000680
5166.305383,0.000680
5168.233829,0.000735
5170.162274,0.000866
5172.090719,0.001068
5174.019165,0.001167
5175.947610,0.001114
5177.876056,0.001058
5179.804501,0.001075
5181.732947,0.001129
5183.661392,0.001159
5185.589838,0.001112
5187.518283,0.001029
5189.446729,0.000968
5191.375174,0.000902
5193.303620,0.000812
5195.232065,0.000695
5197.160510,0.000548
5199.088956,0.000490
5201.017401,0.000627
5202.945847,0.000819
5204.874292,0.000919
5206.802738,0.000924
5208.731183,0.000807
5210.659629,0.000625
5212.588074,0.000570
5214.516520,0.000696
5216.444965,0.000917
5218.373410,0.001132
5220.301856,0.001216
5222.230301,0.001210
5224.158747,0.001258
5226.087192,0.001342
5228.015638,0.001421
5229.944083,0.001513
5231.872529,0.001549
5233.800974,0.001477
5235.729420,0.001350
5237.657865,0.001210
5239.586311,0.001075
5241.514756,0.000946
5243.443201,0.000817
5245.371647,0.000715
5247.300092,0.000655
5249.228538,0.000625
5251.156983,0.000648
5253.085429,0.000748
5255.013874,0.000891
5256.942320,0.000992
5258.870765,0.000936
5260.799211,0.000744
5262.727656,0.000660
5264.656101,0.000849
5266.584547,0.001186
5268.512992,0.001446
5270.441438,0.001527
5272.369883,0.001448
5274.298329,0.001318
5276.226774,0.001262
5278.155220,0.001285
5280.083665,0.001320
5282.012111,0.001336
5283.940556,0.001235
5285.869002,0.000996
5287.797447,0.000823
5289.725892,0.000803
5291.654338,0.000833
5293.582783,0.000920
5295.511229,0.001046
5297.439674,0.001086
5299.368120,0.001091
5301.296565,0.001208
5303.225011,0.001373
5305.153456,0.001415
5307.081902,0.001328
5309.010347,0.001174
5310.938792,0.000943
5312.867238,0.000794
5314.795683,0.000942
5316.724129,0.001225
5318.652574,0.001323
5320.581020,0.001215
5322.509465,0.001072
5324.437911,0.001017
5326.366356,0.001027
5328.294802,0.000951
5330.223247,0.000717
5332.151693,0.000455
5334.080138,0.000363
5336.008583,0.000500
5337.937029,0.000751
5339.865474,0.001035
5341.793920,0.001336
5343.722365,0.001522
5345.650811,0.001430
5347.579256,0.001157
5349.507702,0.000990
5351.436147,0.001085
5353.364593,0.001289
5355.293038,0.001327
5357.221483,0.001146
5359.149929,0.000956
5361.078374,0.000963
5363.006820,0.001116
5364.935265,0.001228
5366.863711,0.001264
5368.792156,0.001218
5370.720602,0.000995
5372.649047,0.000730
5374.577493,0.000704
5376.505938,0.000826
5378.434384,0.000763
5380.362829,0.000503
5382.291274,0.000355
5384.219720,0.000480
5386.148165,0.000727
5388.076611,0.000880
5390.005056,0.000898
5391.933502,0.000904
5393.861947,0.000954
5395.790393,0.000914
5397.718838,0.000707
5399.647284,0.000565
5401.575729,0.000742
5403.504174,0.001155
5405.432620,0.001499
5407.361065,0.001548
5409.289511,0.001324
5411.217956,0.001031
5413.146402,0.000829
5415.074847,0.000784
5417.003293,0.000894
5418.931738,0.001011
5420.860184,0.001005
5422.788629,0.000965
5424.717075,0.000990
5426.645520,0.001003
5428.573965,0.000973
5430.502411,0.000995
5432.430856,0.001081
5434.359302,0.001150
5436.287747,0.001154
5438.216193,0.001052
5440.144638,0.000798
5442.073084,0.000507
5444.001529,0.000410
5445.929975,0.000515
5447.858420,0.000660
5449.786865,0.000823
5451.715311,0.001041
5453.643756,0.001259
5455.572202,0.001415
5457.500647,0.001456
5459.429093,0.001331
5461.357538,0.001062
5463.285984,0.000716
5465.214429,0.000433
5467.142875,0.000387
5469.071320,0.000541
5470.999766,0.000638
5472.928211,0.000609
5474.856656,0.000642
5476.785102,0.000834
5478.713547,0.001070
5480.641993,0.001229
5482.570438,0.001306
5484.498884,0.001357
5486.427329,0.001333
5488.355775,0.001129
5490.284220,0.000803
5492.212666,0.000591
5494.141111,0.000593
5496.069556,0.000664
5497.998002,0.000676
5499.926447,0.000601
5501.854893,0.000496
5503.783338,0.000543
5505.711784,0.000787
5507.640229,0.001002
5509.568675,0.000963
5511.497120,0.000684
5513.425566,0.000445
5515.354011,0.000451
5517.282457,0.000616
5519.210902,0.000814
5521.139347,0.000936
5523.067793,0.000845
5524.996238,0.000669
5526.924684,0.000700
5528.853129,0.000973
5530.781575,0.001265
5532.710020,0.001382
5534.638466,0.001378
5536.566911,0.001428
5538.495357,0.001512
5540.423802,0.001493
5542.352247,0.001355
5544.280693,0.001112
5546.209138,0.000831
5548.137584,0.000702
5550.066029,0.000777
5551.994475,0.000865
5553.922920,0.000803
5555.851366,0.000638
5557.779811,0.000521
5559.708257,0.000544
5561.636702,0.000697
5563.565148,0.000919
5565.493593,0.001200
5567.422038,0.001495
5569.350484,0.001574
5571.278929,0.001300
5573.207375,0.000924
5575.135820,0.000745
5577.064266,0.000750
5578.992711,0.000790
5580.921157,0.000783
5582.849602,0.000690
5584.778048,0.000478
5586.706493,0.000254
5588.634938,0.000310
5590.563384,0.000722
5592.491829,0.001192
5594.420275,0.001362
5596.348720,0.001135
5598.277166,0.000784
5600.205611,0.000612
5602.134057,0.000580
5604.062502,0.000505
5605.990948,0.000367
5607.919393,0.000312
5609.847839,0.000528
5611.776284,0.000938
5613.704729,0.001177
5615.633175,0.001107
5617.561620,0.000941
5619.490066,0.000804
5621.418511,0.000669
5623.346957,0.000601
5625.275402,0.000633
5627.203848,0.000675
5629.132293,0.000662
5631.060739,0.000612
5632.989184,0.000539
5634.917629,0.000458
5636.846075,0.000506
5638.774520,0.000773
5640.702966,0.001083
5642.631411,0.001202
5644.559857,0.001101
5646.488302,0.000929
5648.416748,0.000900
5650.345193,0.001116
5652.273639,0.001476
5654.202084,0.001630
5656.130530,0.001329
5658.058975,0.000871
5659.987420,0.000696
5661.915866,0.000728
5663.844311,0.000725
5665.772757,0.000753
5667.701202,0.000873
5669.629648,0.000939
5671.558093,0.000837
5673.486539,0.000625
5675.414984,0.000453
5677.343430,0.000398
5679.271875,0.000464
5681.200320,0.000670
5683.128766,0.000937
5685.057211,0.001045
5686.985657,0.000888
5688.914102,0.000634
5690.842548,0.000545
5692.770993,0.000658
5694.699439,0.000754
5696.627884,0.000679
5698.556330,0.000518
5700.484775,0.000506
5702.413221,0.000746
5704.341666,0.001045
5706.270111,0.001144
5708.198557,0.001015
5710.127002,0.000736
5712.055448,0.000447
5713.983893,0.000383
5715.912339,0.000564
5717.840784,0.000737
5719.769230,0.000797
5721.697675,0.000821
5723.626121,0.000794
5725.554566,0.000655
5727.483011,0.000445
5729.411457,0.000254
5731.339902,0.000211
5733.268348,0.000429
5735.196793,0.000773
5737.125239,0.000985
5739.053684,0.001050
5740.982130,0.001114
5742.910575,0.001129
5744.839021,0.000918
5746.767466,0.000538
5748.695912,0.000277
5750.624357,0.000281
5752.552802,0.000419
5754.481248,0.000542
5756.409693,0.000659
5758.338139,0.000803
5760.266584,0.000860
5762.195030,0.000727
5764.123475,0.000510
5766.051921,0.000388
5767.980366,0.000390
5769.908812,0.000419
5771.837257,0.000462
5773.765702,0.000654
5775.694148,0.001038
5777.622593,0.001404
5779.551039,0.001455
5781.479484,0.001090
5783.407930,0.000512
5785.336375,0.000105
5787.264821,0.000140
5789.193266,0.000523
5791.121712,0.000851
5793.050157,0.000853
5794.978603,0.000619
5796.907048,0.000426
5798.835493,0.000463
5800.763939,0.000663
5802.692384,0.000785
5804.620830,0.000744
5806.549275,0.000639
5808.477721,0.000580
5810.406166,0.000547
5812.334612,0.000383
5814.263057,0.000072
5816.191503,-0.000086
5818.119948,0.000137
5820.048393,0.000593
5821.976839,0.000991
5823.905284,0.001220
5825.833730,0.001313
5827.762175,0.001253
5829.690621,0.001038
5831.619066,0.000803
5833.547512,0.000629
5835.475957,0.000554
5837.404403,0.000641
5839.332848,0.000804
5841.261294,0.000835
5843.189739,0.000721
5845.118184,0.000615
5847.046630,0.000641
5848.975075,0.000862
5850.903521,0.001169
5852.831966,0.001287
5854.760412,0.001135
5856.688857,0.000931
5858.617303,0.000826
5860.545748,0.000763
5862.474194,0.000660
5864.402639,0.000475
5866.331084,0.000203
5868.259530,0.000025
5870.187975,0.000164
5872.116421,0.000590
5874.044866,0.000978
5875.973312,0.001035
5877.901757,0.000841
5879.830203,0.000757
5881.758648,0.000957
5883.687094,0.001225
5885.615539,0.001221
5887.543985,0.000874
5889.472430,0.000503
5891.400875,0.000369
5893.329321,0.000391
5895.257766,0.000522
5897.186212,0.000760
5899.114657,0.000856
5901.043103,0.000715
5902.971548,0.000636
5904.899994,0.000745
5906.828439,0.000765
5908.756885,0.000588
5910.685330,0.000543
5912.613775,0.000859
5914.542221,0.001300
5916.470666,0.001542
5918.399112,0.001513
5920.327557,0.001230
5922.256003,0.000786
5924.184448,0.000386
5926.112894,0.000165
5928.041339,0.000197
5929.969785,0.000369
5931.898230,0.000482
5933.826676,0.000483
5935.755121,0.000537
5937.683566,0.000721
5939.612012,0.000868
5941.540457,0.000801
5943.468903,0.000550
5945.397348,0.000358
5947.325794,0.000422
5949.254239,0.000619
5951.182685,0.000706
5953.111130,0.000670
5955.039576,0.000720
5956.968021,0.000926
5958.896466,0.001131
5960.824912,0.001211
5962.753357,0.001157
5964.681803,0.000989
5966.610248,0.000818
5968.538694,0.000785
5970.467139,0.000830
5972.395585,0.000804
5974.324030,0.000715
5976.252476,0.000690
5978.180921,0.000777
5980.109367,0.000896
5982.037812,0.000908
5983.966257,0.000723
5985.894703,0.000405
5987.823148,0.000217
5989.751594,0.000382
5991.680039,0.000755
5993.608485,0.001023
5995.536930,0.001189
5997.465376,0.001338
5999.393821,0.001290
6001.322267,0.000952
6003.250712,0.000572
6005.179157,0.000480
6007.107603,0.000692
6009.036048,0.000960
6010.964494,0.001021
6012.892939,0.000823
6014.821385,0.000526
6016.749830,0.000242
6018.678276,-0.000020
6020.606721,-0.000087
6022.535167,0.000196
6024.463612,0.000606
6026.392058,0.000807
6028.320503,0.000762
6030.248948,0.000742
6032.177394,0.001002
6034.105839,0.001416
6036.034285,0.001629
6037.962730,0.001447
6039.891176,0.001023
6041.819621,0.000555
6043.748067,0.000178
6045.676512,0.000013
6047.604958,0.000058
6049.533403,0.000197
6051.461848,0.000360
6053.390294,0.000579
6055.318739,0.000847
6057.247185,0.001049
6059.175630,0.001127
6061.104076,0.001098
6063.032521,0.000944
6064.960967,0.000688
6066.889412,0.000490
6068.817858,0.000511
6070.746303,0.000694
6072.674749,0.000773
6074.603194,0.000659
6076.531639,0.000575
6078.460085,0.000630
6080.388530,0.000667
6082.316976,0.000624
6084.245421,0.000622
6086.173867,0.000665
6088.102312,0.000632
6090.030758,0.000523
6091.959203,0.000442
6093.887649,0.000418
6095.816094,0.000453
6097.744539,0.000568
6099.672985,0.000672
6101.601430,0.000664
6103.529876,0.000643
6105.458321,0.000717
6107.386767,0.000794
6109.315212,0.000790
6111.243658,0.000726
6113.172103,0.000563
6115.100549,0.000314
6117.028994,0.000196
6118.957440,0.000312
6120.885885,0.000498
6122.814330,0.000587
6124.742776,0.000586
6126.671221,0.000615
6128.599667,0.000713
6130.528112,0.000722
6132.456558,0.000556
6134.385003,0.000423
6136.313449,0.000487
6138.241894,0.000616
6140.170340,0.000700
6142.098785,0.000803
6144.027231,0.000903
6145.955676,0.000860
6147.884121,0.000666
6149.812567,0.000510
6151.741012,0.000578
6153.669458,0.000809
6155.597903,0.000929
6157.526349,0.000803
6159.454794,0.000618
6161.383240,0.000614
6163.311685,0.000738
6165.240131,0.000810
6167.168576,0.000867
6169.097021,0.001040
6171.025467,0.001204
6172.953912,0.001087
6174.882358,0.000658
6176.810803,0.000209
6178.739249,0.000080
6180.667694,0.000353
6182.596140,0.000780
6184.524585,0.000979
6186.453031,0.000842
6188.381476,0.000680
6190.309922,0.000761
6192.238367,0.000975
6194.166812,0.001108
6196.095258,0.001098
6198.023703,0.001003
6199.952149,0.000966
6201.880594,0.001052
6203.809040,0.001079
6205.737485,0.000928
6207.665931,0.000829
6209.594376,0.000935
6211.522822,0.001097
6213.451267,0.001131
6215.379712,0.000978
6217.308158,0.000735
6219.236603,0.000565
6221.165049,0.000507
6223.093494,0.000484
6225.021940,0.000473
6226.950385,0.000524
6228.878831,0.000641
6230.807276,0.000780
6232.735722,0.000914
6234.664167,0.001031
6236.592613,0.001114
6238.521058,0.001133
6240.449503,0.001078
6242.377949,0.000966
6244.306394,0.000824
6246.234840,0.000762
6248.163285,0.000890
6250.091731,0.001040
6252.020176,0.000919
6253.948622,0.000585
6255.877067,0.000368
6257.805513,0.000422
6259.733958,0.000671
6261.662403,0.000969
6263.590849,0.001107
6265.519294,0.000982
6267.447740,0.000737
6269.376185,0.000523
6271.304631,0.000312
6273.233076,0.000114
6275.161522,0.000051
6277.089967,0.000192
6279.018413,0.000521
6280.946858,0.000904
6282.875304,0.001195
6284.803749,0.001277
6286.732194,0.001145
6288.660640,0.000875
6290.589085,0.000636
6292.517531,0.000567
6294.445976,0.000615
6296.374422,0.000672
6298.302867,0.000749
6300.231313,0.000883
6302.159758,0.000996
6304.088204,0.000949
6306.016649,0.000743
6307.945094,0.000564
6309.873540,0.000504
6311.801985,0.000415
6313.730431,0.000307
6315.658876,0.000406
6317.587322,0.000686
6319.515767,0.000796
6321.444213,0.000580
6323.372658,0.000334
6325.301104,0.000404
6327.229549,0.000771
6329.157995,0.001133
6331.086440,0.001199
6333.014885,0.000959
6334.943331,0.000664
6336.871776,0.000529
6338.800222,0.000533
6340.728667,0.000572
6342.657113,0.000632
6344.585558,0.000664
6346.514004,0.000581
6348.442449,0.000553
6350.370895,0.000801
6352.299340,0.001089
6354.227785,0.001100
6356.156231,0.000939
6358.084676,0.000789
6360.013122,0.000659
6361.941567,0.000589
6363.870013,0.000665
6365.798458,0.000879
6367.726904,0.001021
6369.655349,0.000872
6371.583795,0.000558
6373.512240,0.000395
6375.440686,0.000464
6377.369131,0.000599
6379.297576,0.000617
6381.226022,0.000535
6383.154467,0.000499
6385.082913,0.000563
6387.011358,0.000675
6388.939804,0.000763
6390.868249,0.000816
6392.796695,0.000879
6394.725140,0.000890
6396.653586,0.000775
6398.582031,0.000652
6400.510476,0.000609
6402.438922,0.000621
6404.367367,0.000694
6406.295813,0.000727
6408.224258,0.000609
6410.152704,0.000516
6412.081149,0.000616
6414.009595,0.000776
6415.938040,0.000876
6417.866486,0.000977
6419.794931,0.000997
6421.723377,0.000674
6423.651822,0.000083
6425.580267,-0.000289
6427.508713,-0.000177
6429.437158,0.000181
6431.365604,0.000451
6433.294049,0.000530
6435.222495,0.000456
6437.150940,0.000365
6439.079386,0.000435
6441.007831,0.000656
6442.936277,0.000858
6444.864722,0.001008
6446.793167,0.001121
6448.721613,0.001048
6450.650058,0.000748
6452.578504,0.000433
6454.506949,0.000341
6456.435395,0.000399
6458.363840,0.000427
6460.292286,0.000481
6462.220731,0.000679
6464.149177,0.000878
6466.077622,0.000867
6468.006068,0.000711
6469.934513,0.000667
6471.862958,0.000769
6473.791404,0.000851
6475.719849,0.000810
6477.648295,0.000670
6479.576740,0.000506
6481.505186,0.000382
6483.433631,0.000336
6485.362077,0.000324
6487.290522,0.000315
6489.218968,0.000331
6491.147413,0.000413
6493.075858,0.000580
6495.004304,0.000731
6496.932749,0.000656
6498.861195,0.000357
6500.789640,0.000136
6502.718086,0.000103
6504.646531,0.000138
6506.574977,0.000214
6508.503422,0.000317
6510.431868,0.000352
6512.360313,0.000314
6514.288759,0.000218
6516.217204,0.000094
6518.145649,0.000142
6520.074095,0.000484
6522.002540,0.000837
6523.930986,0.000870
6525.859431,0.000692
6527.787877,0.000587
6529.716322,0.000607
6531.644768,0.000712
6533.573213,0.000841
6535.501659,0.000873
6537.430104,0.000782
6539.358549,0.000630
6541.286995,0.000457
6543.215440,0.000367
6545.143886,0.000479
6547.072331,0.000631
6549.000777,0.000603
6550.929222,0.000516
6552.857668,0.000557
6554.786113,0.000655
6556.714559,0.000746
6558.643004,0.000830
6560.571450,0.000795
6562.499895,0.000676
6564.428340,0.000680
6566.356786,0.000811
6568.285231,0.000823
6570.213677,0.000617
6572.142122,0.000402
6574.070568,0.000283
6575.999013,0.000140
6577.927459,0.000024
6579.855904,0.000088
6581.784350,0.000208
6583.712795,0.000147
6585.641240,-0.000044
6587.569686,-0.000030
6589.498131,0.000291
6591.426577,0.000649
6593.355022,0.000804
6595.283468,0.000788
6597.211913,0.000673
6599.140359,0.000553
6601.068804,0.000518
6602.997250,0.000482
6604.925695,0.000389
6606.854141,0.000348
6608.782586,0.000365
6610.711031,0.000311
6612.639477,0.000188
6614.567922,0.000168
6616.496368,0.000370
6618.424813,0.000645
6620.353259,0.000721
6622.281704,0.000573
6624.210150,0.000432
6626.138595,0.000387
6628.067041,0.000384
6629.995486,0.000455
6631.923931,0.000628
6633.852377,0.000758
6635.780822,0.000693
6637.709268,0.000534
6639.637713,0.000517
6641.566159,0.000674
6643.494604,0.000799
6645.423050,0.000735
6647.351495,0.000585
6649.279941,0.000569
6651.208386,0.000656
6653.136832,0.000568
6655.065277,0.000206
6656.993722,-0.000132
6658.922168,-0.000146
6660.850613,0.000066
6662.779059,0.000276
6664.707504,0.000478
6666.635950,0.000684
6668.564395,0.000810
6670.492841,0.000797
6672.421286,0.000688
6674.349732,0.000577
6676.278177,0.000527
6678.206622,0.000509
6680.135068,0.000489
6682.063513,0.000557
6683.991959,0.000779
6685.920404,0.000987
6687.848850,0.000962
6689.777295,0.000748
6691.705741,0.000547
6693.634186,0.000468
6695.562632,0.000485
6697.491077,0.000488
6699.419523,0.000377
6701.347968,0.000234
6703.276413,0.000254
6705.204859,0.000459
6707.133304,0.000675
6709.061750,0.000773
6710.990195,0.000779
6712.918641,0.000715
6714.847086,0.000513
6716.775532,0.000208
6718.703977,-0.000001
6720.632423,0.000053
6722.560868,0.000336
6724.489313,0.000561
6726.417759,0.000453
6728.346204,0.000134
6730.274650,-0.000037
6732.203095,0.000060
6734.131541,0.000320
6736.059986,0.000597
6737.988432,0.000701
6739.916877,0.000532
6741.845323,0.000269
6743.773768,0.000190
6745.702214,0.000309
6747.630659,0.000488
6749.559104,0.000622
6751.487550,0.000659
6753.415995,0.000640
6755.344441,0.000687
6757.272886,0.000759
6759.201332,0.000663
6761.129777,0.000427
6763.058223,0.000309
6764.986668,0.000328
6766.915114,0.000293
6768.843559,0.000196
6770.772004,0.000195
6772.700450,0.000298
6774.628895,0.000332
6776.557341,0.000199
6778.485786,0.000118
6780.414232,0.000318
6782.342677,0.000569
6784.271123,0.000548
6786.199568,0.000386
6788.128014,0.000344
6790.056459,0.000448
6791.984905,0.000629
6793.913350,0.000778
6795.841795,0.000787
6797.770241,0.000643
6799.698686,0.000439
6801.627132,0.000329
6803.555577,0.000338
6805.484023,0.000309
6807.412468,0.000214
6809.340914,0.000206
6811.269359,0.000316
6813.197805,0.000436
6815.126250,0.000582
6817.054695,0.000827
6818.983141,0.001005
6820.911586,0.000853
6822.840032,0.000389
6824.768477,-0.000046
6826.696923,-0.000093
6828.625368,0.000264
6830.553814,0.000633
6832.482259,0.000640
6834.410705,0.000349
6836.339150,0.000158
6838.267596,0.000310
6840.196041,0.000558
6842.124486,0.000566
6844.052932,0.000323
6845.981377,0.000077
6847.909823,0.000082
6849.838268,0.000336
6851.766714,0.000470
6853.695159,0.000236
6855.623605,-0.000042
6857.552050,0.000046
6859.480496,0.000402
6861.408941,0.000621
6863.337386,0.000535
6865.265832,0.000352
6867.194277,0.000294
6869.122723,0.000372
6871.051168,0.000525
6872.979614,0.000599
6874.908059,0.000481
6876.836505,0.000300
6878.764950,0.000214
6880.693396,0.000234
6882.621841,0.000367
6884.550287,0.000568
6886.478732,0.000651
6888.407177,0.000429
6890.335623,-0.000002
6892.264068,-0.000354
6894.192514,-0.000530
6896.120959,-0.000501
6898.049405,-0.000287
6899.977850,0.000184
6901.906296,0.000651
6903.834741,0.000853
6905.763187,0.000765
6907.691632,0.000526
6909.620077,0.000285
6911.548523,0.000121
6913.476968,0.000031
6915.405414,0.000064
6917.333859,0.000198
6919.262305,0.000237
6921.190750,0.000084
6923.119196,-0.000020
6925.047641,0.000117
6926.976087,0.000304
6928.904532,0.000293
6930.832978,0.000135
6932.761423,0.000117
6934.689868,0.000360
6936.618314,0.000682
6938.546759,0.000781
6940.475205,0.000614
6942.403650,0.000419
6944.332096,0.000289
6946.260541,0.000128
6948.188987,0.000080
6950.117432,0.000291
6952.045878,0.000545
6953.974323,0.000613
6955.902768,0.000522
6957.831214,0.000315
6959.759659,0.000078
6961.688105,-0.000060
6963.616550,-0.000079
6965.544996,-0.000040
6967.473441,0.000044
6969.401887,0.000133
6971.330332,0.000260
6973.258778,0.000476
6975.187223,0.000608
6977.115669,0.000563
6979.044114,0.000485
6980.972559,0.000400
6982.901005,0.000189
6984.829450,-0.000019
6986.757896,-0.000069
6988.686341,-0.000056
6990.614787,-0.000025
6992.543232,0.000080
6994.471678,0.000113
6996.400123,-0.000059
6998.328569,-0.000282
7000.257014,-0.000323
7002.185459,-0.000165
7004.113905,0.000065
7006.042350,0.000239
7007.970796,0.000236
7009.899241,0.000155
7011.827687,0.000230
7013.756132,0.000455
7015.684578,0.000546
7017.613023,0.000347
7019.541469,0.000052
7021.469914,-0.000058
7023.398360,0.000082
7025.326805,0.000335
7027.255250,0.000453
7029.183696,0.000367
7031.112141,0.000305
7033.040587,0.000380
7034.969032,0.000465
7036.897478,0.000505
7038.825923,0.000513
7040.754369,0.000448
7042.682814,0.000300
7044.611260,0.000157
7046.539705,0.000107
7048.468150,0.000124
7050.396596,0.000116
7052.325041,-0.000002
7054.253487,-0.000200
7056.181932,-0.000370
7058.110378,-0.000353
7060.038823,-0.000150
7061.967269,0.000055
7063.895714,0.000151
7065.824160,0.000182
7067.752605,0.000189
7069.681051,0.000126
7071.609496,-0.000032
7073.537941,-0.000168
7075.466387,-0.000100
7077.394832,0.000213
7079.323278,0.000588
7081.251723,0.000797
7083.180169,0.000803
7085.108614,0.000657
7087.037060,0.000339
7088.965505,-0.000034
7090.893951,-0.000159
7092.822396,-0.000004
7094.750841,0.000095
7096.679287,-0.000006
7098.607732,-0.000124
7100.536178,-0.000209
7102.464623,-0.000303
7104.393069,-0.000261
7106.321514,-0.000091
7108.249960,-0.000025
7110.178405,0.000016
7112.106851,0.000263
7114.035296,0.000518
7115.963742,0.000515
7117.892187,0.000304
7119.820632,0.000137
7121.749078,0.000126
7123.677523,0.000197
7125.605969,0.000233
7127.534414,0.000186
7129.462860,0.000037
7131.391305,-0.000193
7133.319751,-0.000427
7135.248196,-0.000423
7137.176642,0.000006
7139.105087,0.000528
7141.033533,0.000507
7142.961978,-0.000023
7144.890423,-0.000364
7146.818869,-0.000320
7148.747314,-0.000027
7150.675760,0.000266
7152.604205,0.000448
7154.532651,0.000504
7156.461096,0.000439
7158.389542,0.000295
7160.317987,0.000160
7162.246433,0.000104
7164.174878,0.000140
7166.103323,0.000238
7168.031769,0.000379
7169.960214,0.000482
7171.888660,0.000421
7173.817105,0.000239
7175.745551,0.000142
7177.673996,0.000158
7179.602442,0.000156
7181.530887,0.000146
7183.459333,0.000170
7185.387778,0.000149
7187.316224,0.000070
7189.244669,0.000031
7191.173114,0.000068
7193.101560,0.000151
7195.030005,0.000257
7196.958451,0.000303
7198.886896,0.000191
7200.815342,0.000013
7202.743787,-0.000058
7204.672233,-0.000029
7206.600678,0.000015
7208.529124,0.000171
7210.457569,0.000601
7212.386014,0.000711
7214.314460,-0.000063
7216.242905,-0.000636
7218.171351,-0.000633
7220.099796,-0.000283
7222.028242,0.000110
7223.956687,0.000452
7225.885133,0.000628
7227.813578,0.000585
7229.742024,0.000326
7231.670469,0.000007
7233.598915,-0.000229
7235.527360,-0.000253
7237.455805,-0.000067
7239.384251,0.000217
7241.312696,0.000389
7243.241142,0.000394
7245.169587,0.000268
7247.098033,0.000085
7249.026478,0.000024
7250.954924,0.000172
7252.883369,0.000416
7254.811815,0.000528
7256.740260,0.000497
7258.668705,0.000443
7260.597151,0.000431
7262.525596,0.000414
7264.454042,0.000357
7266.382487,0.000310
7268.310933,0.000310
7270.239378,0.000347
7272.167824,0.000395
7274.096269,0.000390
7276.024715,0.000318
7277.953160,0.000295
7279.881606,0.000343
7281.810051,0.000316
7283.738496,0.000158
7285.666942,0.000037
7287.595387,0.000136
7289.523833,0.000330
7291.452278,0.000317
7293.380724,0.000095
7295.309169,0.000025
7297.237615,0.000197
7299.166060,0.000276
7301.094506,0.000154
7303.022951,0.000015
7304.951396,0.000042
7306.879842,0.000197
7308.808287,0.000340
7310.736733,0.000400
7312.665178,0.000405
7314.593624,0.000455
7316.522069,0.000546
7318.450515,0.000588
7320.378960,0.000511
7322.307406,0.000407
7324.235851,0.000391
7326.164297,0.000441
7328.092742,0.000382
7330.021187,0.000098
7331.949633,-0.000152
7333.878078,-0.000002
7335.806524,0.000431
7337.734969,0.000666
7339.663415,0.000490
7341.591860,0.000127
7343.520306,-0.000096
7345.448751,-0.000062
7347.377197,0.000146
7349.305642,0.000393
7351.234087,0.000512
7353.162533,0.000319
7355.090978,-0.000074
7357.019424,-0.000318
7358.947869,-0.000297
7360.876315,-0.000134
7362.804760,0.000060
7364.733206,0.000185
7366.661651,0.000234
